index,value
1970-07-15,75.23
1970-07-16,76.34
1970-07-17,77.69
1970-07-20,77.72
1970-07-21,76.98
1970-07-22,77.03
1970-07-23,78.0
1970-07-24,77.82
1970-07-27,77.65
1970-07-28,77.77
1970-07-29,78.04
1970-07-30,78.07
1970-07-31,78.05
1970-08-03,77.02
1970-08-04,77.19
1970-08-05,77.18
1970-08-06,77.08
1970-08-07,77.28
1970-08-10,76.2
1970-08-11,75.82
1970-08-12,75.42
1970-08-13,74.76
1970-08-14,75.18
1970-08-17,75.33
1970-08-18,76.2
1970-08-19,76.96
1970-08-20,77.64
1970-08-21,79.24
1970-08-24,80.99
1970-08-25,81.12
1970-08-26,81.21
1970-08-27,81.08
1970-08-28,81.86
1970-08-31,81.52
1970-09-01,80.95
1970-09-02,80.96
1970-09-03,82.09
1970-09-04,82.83
1970-09-08,83.04
1970-09-09,82.79
1970-09-10,82.3
1970-09-11,82.52
1970-09-14,82.07
1970-09-15,81.36
1970-09-16,81.79
1970-09-17,82.29
1970-09-18,82.62
1970-09-21,81.91
1970-09-22,81.66
1970-09-23,82.83
1970-09-24,83.91
1970-09-25,83.97
1970-09-28,83.86
1970-09-29,84.3
1970-09-30,84.21
1970-10-01,84.32
1970-10-02,85.16
1970-10-05,86.47
1970-10-06,86.85
1970-10-07,86.89
1970-10-08,85.95
1970-10-09,85.08
1970-10-12,84.17
1970-10-13,84.06
1970-10-14,84.19
1970-10-15,84.65
1970-10-16,84.28
1970-10-19,83.15
1970-10-20,83.64
1970-10-21,83.66
1970-10-22,83.38
1970-10-23,83.77
1970-10-26,83.31
1970-10-27,83.12
1970-10-28,83.43
1970-10-29,83.36
1970-10-30,83.25
1970-11-02,83.51
1970-11-03,84.22
1970-11-04,84.39
1970-11-05,84.1
1970-11-06,84.22
1970-11-09,84.67
1970-11-10,84.79
1970-11-11,85.03
1970-11-12,84.15
1970-11-13,83.37
1970-11-16,83.24
1970-11-17,83.34
1970-11-18,82.79
1970-11-19,82.91
1970-11-20,83.72
1970-11-23,84.24
1970-11-24,84.78
1970-11-25,85.09
1970-11-27,85.93
1970-11-30,87.2
1970-12-01,87.47
1970-12-02,88.48
1970-12-03,88.9
1970-12-04,89.46
1970-12-07,89.94
1970-12-08,89.47
1970-12-09,89.54
1970-12-10,89.92
1970-12-11,90.26
1970-12-14,89.8
1970-12-15,89.66
1970-12-16,89.72
1970-12-17,90.04
1970-12-18,90.22
1970-12-21,89.94
1970-12-22,90.04
1970-12-23,90.1
1970-12-24,90.61
1970-12-25,90.61
1970-12-28,91.09
1970-12-29,92.08
1970-12-30,92.27
1970-12-31,92.15
1971-01-01,92.15
1971-01-04,91.15
1971-01-05,91.8
1971-01-06,92.35
1971-01-07,92.38
1971-01-08,92.19
1971-01-11,91.98
1971-01-12,92.72
1971-01-13,92.56
1971-01-14,92.8
1971-01-15,93.03
1971-01-18,93.41
1971-01-19,93.76
1971-01-20,93.78
1971-01-21,94.19
1971-01-22,94.88
1971-01-25,95.28
1971-01-26,95.59
1971-01-27,94.89
1971-01-28,95.21
1971-01-29,95.88
1971-02-01,96.42
1971-02-02,96.43
1971-02-03,96.63
1971-02-04,96.62
1971-02-05,96.93
1971-02-08,97.45
1971-02-09,97.51
1971-02-10,97.39
1971-02-11,97.91
1971-02-12,98.43
1971-02-16,98.66
1971-02-17,98.2
1971-02-18,97.56
1971-02-19,96.74
1971-02-22,95.72
1971-02-23,96.09
1971-02-24,96.73
1971-02-25,96.92
1971-02-26,96.75
1971-03-01,97.0
1971-03-02,96.98
1971-03-03,96.95
1971-03-04,97.92
1971-03-05,98.96
1971-03-08,99.38
1971-03-09,99.46
1971-03-10,99.3
1971-03-11,99.39
1971-03-12,99.57
1971-03-15,100.71
1971-03-16,101.21
1971-03-17,101.12
1971-03-18,101.19
1971-03-19,101.01
1971-03-22,100.62
1971-03-23,100.28
1971-03-24,99.62
1971-03-25,99.61
1971-03-26,99.95
1971-03-29,100.03
1971-03-30,100.26
1971-03-31,100.31
1971-04-01,100.39
1971-04-02,100.56
1971-04-05,100.79
1971-04-06,101.51
1971-04-07,101.98
1971-04-08,102.1
1971-04-09,102.1
1971-04-12,102.88
1971-04-13,102.98
1971-04-14,103.37
1971-04-15,103.52
1971-04-16,103.49
1971-04-19,104.01
1971-04-20,103.61
1971-04-21,103.36
1971-04-22,103.56
1971-04-23,104.05
1971-04-26,103.94
1971-04-27,104.39
1971-04-28,104.77
1971-04-29,104.63
1971-04-30,103.95
1971-05-03,103.29
1971-05-04,103.79
1971-05-05,103.78
1971-05-06,103.23
1971-05-07,102.87
1971-05-10,102.36
1971-05-11,102.62
1971-05-12,102.9
1971-05-13,102.69
1971-05-14,102.21
1971-05-17,100.69
1971-05-18,100.83
1971-05-19,101.07
1971-05-20,101.31
1971-05-21,100.99
1971-05-24,100.13
1971-05-25,99.47
1971-05-26,99.59
1971-05-27,99.4
1971-05-28,99.63
1971-05-31,99.63
1971-06-01,100.2
1971-06-02,100.96
1971-06-03,101.01
1971-06-04,101.3
1971-06-07,101.14
1971-06-08,100.32
1971-06-09,100.29
1971-06-10,100.64
1971-06-11,101.07
1971-06-14,100.22
1971-06-15,100.32
1971-06-16,100.52
1971-06-17,100.5
1971-06-18,98.97
1971-06-21,97.87
1971-06-22,97.59
1971-06-23,98.41
1971-06-24,98.17
1971-06-25,97.99
1971-06-28,97.74
1971-06-29,98.82
1971-06-30,99.7
1971-07-01,99.78
1971-07-02,99.78
1971-07-06,99.76
1971-07-07,100.04
1971-07-08,100.34
1971-07-09,100.69
1971-07-12,100.82
1971-07-13,99.5
1971-07-14,99.22
1971-07-15,99.28
1971-07-16,99.11
1971-07-19,98.93
1971-07-20,99.32
1971-07-21,99.28
1971-07-22,99.11
1971-07-23,98.94
1971-07-26,98.67
1971-07-27,97.78
1971-07-28,97.07
1971-07-29,96.02
1971-07-30,95.58
1971-08-02,95.96
1971-08-03,94.51
1971-08-04,93.89
1971-08-05,94.09
1971-08-06,94.25
1971-08-09,93.53
1971-08-10,93.54
1971-08-11,94.66
1971-08-12,96.0
1971-08-13,95.69
1971-08-16,98.76
1971-08-17,99.99
1971-08-18,98.6
1971-08-19,98.16
1971-08-20,98.33
1971-08-23,99.34
1971-08-24,100.4
1971-08-25,100.41
1971-08-26,100.24
1971-08-27,100.48
1971-08-30,99.52
1971-08-31,99.03
1971-09-01,99.07
1971-09-02,99.29
1971-09-03,100.69
1971-09-07,101.15
1971-09-08,101.34
1971-09-09,100.8
1971-09-10,100.42
1971-09-13,100.07
1971-09-14,99.34
1971-09-15,99.77
1971-09-16,99.66
1971-09-17,99.96
1971-09-20,99.68
1971-09-21,99.34
1971-09-22,98.47
1971-09-23,98.38
1971-09-24,98.15
1971-09-27,97.62
1971-09-28,97.88
1971-09-29,97.9
1971-09-30,98.34
1971-10-01,98.93
1971-10-04,99.21
1971-10-05,99.11
1971-10-06,99.82
1971-10-07,100.02
1971-10-08,99.36
1971-10-11,99.16
1971-10-12,99.57
1971-10-13,99.03
1971-10-14,98.13
1971-10-15,97.79
1971-10-18,97.35
1971-10-19,97.0
1971-10-20,95.65
1971-10-21,95.6
1971-10-22,95.51
1971-10-25,95.1
1971-10-26,94.74
1971-10-27,93.79
1971-10-28,93.96
1971-10-29,94.23
1971-11-01,92.8
1971-11-02,93.18
1971-11-03,94.91
1971-11-04,94.79
1971-11-05,94.46
1971-11-08,94.39
1971-11-09,94.46
1971-11-10,93.41
1971-11-11,92.12
1971-11-12,92.12
1971-11-15,91.81
1971-11-16,92.71
1971-11-17,92.85
1971-11-18,92.13
1971-11-19,91.61
1971-11-22,90.79
1971-11-23,90.16
1971-11-24,90.33
1971-11-26,91.94
1971-11-29,93.41
1971-11-30,93.99
1971-12-01,95.84
1971-12-02,95.84
1971-12-03,97.06
1971-12-06,96.51
1971-12-07,96.87
1971-12-08,96.92
1971-12-09,96.96
1971-12-10,97.69
1971-12-13,97.91
1971-12-14,97.67
1971-12-15,98.54
1971-12-16,99.74
1971-12-17,100.26
1971-12-20,101.55
1971-12-21,101.8
1971-12-22,101.18
1971-12-23,100.74
1971-12-24,100.74
1971-12-27,100.95
1971-12-28,101.95
1971-12-29,102.21
1971-12-30,101.78
1971-12-31,102.09
1972-01-03,101.67
1972-01-04,102.09
1972-01-05,103.07
1972-01-06,103.51
1972-01-07,103.47
1972-01-10,103.32
1972-01-11,103.65
1972-01-12,103.59
1972-01-13,102.99
1972-01-14,103.39
1972-01-17,103.7
1972-01-18,104.05
1972-01-19,103.88
1972-01-20,103.88
1972-01-21,103.65
1972-01-24,102.57
1972-01-25,102.78
1972-01-26,102.5
1972-01-27,103.5
1972-01-28,104.16
1972-01-31,103.94
1972-02-01,104.01
1972-02-02,104.68
1972-02-03,104.64
1972-02-04,104.86
1972-02-07,104.54
1972-02-08,104.74
1972-02-09,105.55
1972-02-10,105.59
1972-02-11,105.08
1972-02-14,104.59
1972-02-15,105.03
1972-02-16,105.62
1972-02-17,105.59
1972-02-18,105.28
1972-02-22,105.29
1972-02-23,105.38
1972-02-24,105.45
1972-02-25,106.18
1972-02-28,106.19
1972-02-29,106.57
1972-03-01,107.35
1972-03-02,107.32
1972-03-03,107.94
1972-03-06,108.77
1972-03-07,108.87
1972-03-08,108.96
1972-03-09,108.94
1972-03-10,108.37
1972-03-13,107.33
1972-03-14,107.61
1972-03-15,107.75
1972-03-16,107.5
1972-03-17,107.92
1972-03-20,107.59
1972-03-21,106.69
1972-03-22,106.84
1972-03-23,107.75
1972-03-24,107.52
1972-03-27,107.3
1972-03-28,107.17
1972-03-29,106.49
1972-03-30,107.2
1972-03-31,107.2
1972-04-03,107.48
1972-04-04,108.12
1972-04-05,109.0
1972-04-06,109.42
1972-04-07,109.62
1972-04-10,109.45
1972-04-11,109.76
1972-04-12,110.18
1972-04-13,109.91
1972-04-14,109.84
1972-04-17,109.51
1972-04-18,109.77
1972-04-19,109.2
1972-04-20,109.04
1972-04-21,108.89
1972-04-24,108.19
1972-04-25,107.12
1972-04-26,106.89
1972-04-27,107.05
1972-04-28,107.67
1972-05-01,106.69
1972-05-02,106.08
1972-05-03,105.99
1972-05-04,106.25
1972-05-05,106.63
1972-05-08,106.14
1972-05-09,104.74
1972-05-10,105.42
1972-05-11,105.77
1972-05-12,106.38
1972-05-15,106.86
1972-05-16,106.66
1972-05-17,106.89
1972-05-18,107.94
1972-05-19,108.98
1972-05-22,109.69
1972-05-23,109.78
1972-05-24,110.31
1972-05-25,110.46
1972-05-26,110.66
1972-05-30,110.35
1972-05-31,109.53
1972-06-01,109.69
1972-06-02,109.73
1972-06-05,108.82
1972-06-06,108.21
1972-06-07,107.65
1972-06-08,107.28
1972-06-09,106.86
1972-06-12,107.01
1972-06-13,107.55
1972-06-14,108.39
1972-06-15,108.44
1972-06-16,108.36
1972-06-19,108.11
1972-06-20,108.56
1972-06-21,108.79
1972-06-22,108.68
1972-06-23,108.27
1972-06-26,107.48
1972-06-27,107.37
1972-06-28,107.02
1972-06-29,106.82
1972-06-30,107.14
1972-07-03,107.49
1972-07-05,108.1
1972-07-06,109.04
1972-07-07,108.69
1972-07-10,108.11
1972-07-11,107.32
1972-07-12,106.89
1972-07-13,106.28
1972-07-14,106.8
1972-07-17,105.88
1972-07-18,105.83
1972-07-19,106.14
1972-07-20,105.81
1972-07-21,106.66
1972-07-24,107.92
1972-07-25,107.6
1972-07-26,107.53
1972-07-27,107.28
1972-07-28,107.38
1972-07-31,107.39
1972-08-01,108.4
1972-08-02,109.29
1972-08-03,110.14
1972-08-04,110.43
1972-08-07,110.61
1972-08-08,110.69
1972-08-09,110.86
1972-08-10,111.05
1972-08-11,111.95
1972-08-14,112.55
1972-08-15,112.06
1972-08-16,111.66
1972-08-17,111.34
1972-08-18,111.76
1972-08-21,111.72
1972-08-22,112.41
1972-08-23,112.26
1972-08-24,111.02
1972-08-25,110.67
1972-08-28,110.23
1972-08-29,110.41
1972-08-30,110.57
1972-08-31,111.09
1972-09-01,111.51
1972-09-05,111.23
1972-09-06,110.55
1972-09-07,110.29
1972-09-08,110.15
1972-09-11,109.51
1972-09-12,108.47
1972-09-13,108.9
1972-09-14,108.93
1972-09-15,108.81
1972-09-18,108.61
1972-09-19,108.55
1972-09-20,108.6
1972-09-21,108.43
1972-09-22,108.52
1972-09-25,108.05
1972-09-26,108.17
1972-09-27,109.66
1972-09-28,110.35
1972-09-29,110.55
1972-10-02,110.16
1972-10-03,110.3
1972-10-04,110.09
1972-10-05,108.89
1972-10-06,109.62
1972-10-09,109.9
1972-10-10,109.99
1972-10-11,109.5
1972-10-12,108.6
1972-10-13,107.92
1972-10-16,106.77
1972-10-17,107.5
1972-10-18,108.19
1972-10-19,108.05
1972-10-20,109.24
1972-10-23,110.35
1972-10-24,110.81
1972-10-25,110.72
1972-10-26,110.99
1972-10-27,110.62
1972-10-30,110.59
1972-10-31,111.58
1972-11-01,112.67
1972-11-02,113.23
1972-11-03,114.22
1972-11-06,113.98
1972-11-08,113.35
1972-11-09,113.5
1972-11-10,113.73
1972-11-13,113.9
1972-11-14,114.95
1972-11-15,114.5
1972-11-16,115.13
1972-11-17,115.49
1972-11-20,115.53
1972-11-21,116.21
1972-11-22,116.9
1972-11-24,117.27
1972-11-27,116.72
1972-11-28,116.47
1972-11-29,116.52
1972-11-30,116.67
1972-12-01,117.38
1972-12-04,117.77
1972-12-05,117.58
1972-12-06,118.01
1972-12-07,118.6
1972-12-08,118.86
1972-12-11,119.12
1972-12-12,118.66
1972-12-13,118.56
1972-12-14,118.24
1972-12-15,118.26
1972-12-18,116.9
1972-12-19,116.34
1972-12-20,115.95
1972-12-21,115.11
1972-12-22,115.83
1972-12-26,116.3
1972-12-27,116.93
1972-12-29,118.05
1973-01-02,119.1
1973-01-03,119.57
1973-01-04,119.4
1973-01-05,119.87
1973-01-08,119.85
1973-01-09,119.73
1973-01-10,119.43
1973-01-11,120.24
1973-01-12,119.3
1973-01-15,118.44
1973-01-16,118.14
1973-01-17,118.68
1973-01-18,118.85
1973-01-19,118.78
1973-01-22,118.21
1973-01-23,118.22
1973-01-24,116.73
1973-01-26,116.45
1973-01-29,116.01
1973-01-30,115.83
1973-01-31,116.03
1973-02-01,114.76
1973-02-02,114.35
1973-02-05,114.23
1973-02-06,114.45
1973-02-07,113.66
1973-02-08,113.16
1973-02-09,114.68
1973-02-12,116.06
1973-02-13,116.78
1973-02-14,115.1
1973-02-15,114.45
1973-02-16,114.98
1973-02-20,115.4
1973-02-21,114.69
1973-02-22,114.44
1973-02-23,113.16
1973-02-26,112.19
1973-02-27,110.9
1973-02-28,111.68
1973-03-01,111.05
1973-03-02,112.28
1973-03-05,112.68
1973-03-06,114.1
1973-03-07,114.45
1973-03-08,114.23
1973-03-09,113.79
1973-03-12,113.86
1973-03-13,114.48
1973-03-14,114.98
1973-03-15,114.12
1973-03-16,113.54
1973-03-19,112.17
1973-03-20,111.95
1973-03-21,110.49
1973-03-22,108.84
1973-03-23,108.88
1973-03-26,109.84
1973-03-27,111.56
1973-03-28,111.62
1973-03-29,112.71
1973-03-30,111.52
1973-04-02,110.18
1973-04-03,109.24
1973-04-04,108.77
1973-04-05,108.52
1973-04-06,109.28
1973-04-09,110.86
1973-04-10,112.21
1973-04-11,112.68
1973-04-12,112.58
1973-04-13,112.08
1973-04-16,111.44
1973-04-17,110.94
1973-04-18,111.54
1973-04-19,112.17
1973-04-20,112.17
1973-04-23,111.57
1973-04-24,109.99
1973-04-25,108.34
1973-04-26,108.89
1973-04-27,107.23
1973-04-30,106.97
1973-05-01,107.1
1973-05-02,108.43
1973-05-03,110.22
1973-05-04,111.0
1973-05-07,110.53
1973-05-08,111.25
1973-05-09,110.44
1973-05-10,109.54
1973-05-11,108.17
1973-05-14,105.9
1973-05-15,106.57
1973-05-16,106.43
1973-05-17,105.56
1973-05-18,103.86
1973-05-21,102.73
1973-05-22,103.58
1973-05-23,104.07
1973-05-24,107.14
1973-05-25,107.94
1973-05-29,107.51
1973-05-30,105.91
1973-05-31,104.95
1973-06-01,103.93
1973-06-04,102.97
1973-06-05,104.62
1973-06-06,104.31
1973-06-07,105.84
1973-06-08,107.03
1973-06-11,106.7
1973-06-12,108.29
1973-06-13,107.6
1973-06-14,106.4
1973-06-15,105.1
1973-06-18,103.6
1973-06-19,103.99
1973-06-20,104.44
1973-06-21,103.21
1973-06-22,103.7
1973-06-25,102.25
1973-06-26,103.3
1973-06-27,103.62
1973-06-28,104.69
1973-06-29,104.26
1973-07-02,102.9
1973-07-03,101.87
1973-07-05,101.78
1973-07-06,101.28
1973-07-09,102.14
1973-07-10,103.52
1973-07-11,105.8
1973-07-12,105.5
1973-07-13,104.09
1973-07-16,105.67
1973-07-17,105.72
1973-07-18,106.35
1973-07-19,106.55
1973-07-20,107.14
1973-07-23,107.52
1973-07-24,108.14
1973-07-25,109.64
1973-07-26,109.85
1973-07-27,109.59
1973-07-30,109.25
1973-07-31,108.22
1973-08-01,106.83
1973-08-02,106.67
1973-08-03,106.49
1973-08-06,106.73
1973-08-07,106.55
1973-08-08,105.55
1973-08-09,105.61
1973-08-10,104.77
1973-08-13,103.71
1973-08-14,102.71
1973-08-15,103.01
1973-08-16,102.29
1973-08-17,102.31
1973-08-20,101.61
1973-08-21,100.89
1973-08-22,100.53
1973-08-23,101.91
1973-08-24,101.62
1973-08-27,102.42
1973-08-28,103.02
1973-08-29,104.03
1973-08-30,103.88
1973-08-31,104.25
1973-09-04,104.51
1973-09-05,104.64
1973-09-06,105.15
1973-09-07,104.76
1973-09-10,103.85
1973-09-11,103.22
1973-09-12,103.06
1973-09-13,103.36
1973-09-14,104.44
1973-09-17,104.15
1973-09-18,103.77
1973-09-19,105.88
1973-09-20,106.76
1973-09-21,107.2
1973-09-24,107.36
1973-09-25,108.05
1973-09-26,108.83
1973-09-27,109.08
1973-09-28,108.43
1973-10-01,108.21
1973-10-02,108.79
1973-10-03,108.78
1973-10-04,108.41
1973-10-05,109.85
1973-10-08,110.23
1973-10-09,110.13
1973-10-10,109.22
1973-10-11,111.09
1973-10-12,111.44
1973-10-15,110.05
1973-10-16,110.19
1973-10-17,109.97
1973-10-18,110.01
1973-10-19,110.22
1973-10-22,109.16
1973-10-23,109.75
1973-10-24,110.27
1973-10-25,110.5
1973-10-26,111.38
1973-10-29,111.15
1973-10-30,109.33
1973-10-31,108.29
1973-11-01,107.69
1973-11-02,107.07
1973-11-05,105.52
1973-11-06,104.96
1973-11-07,105.8
1973-11-08,107.02
1973-11-09,105.3
1973-11-12,104.44
1973-11-13,104.36
1973-11-14,102.45
1973-11-15,102.43
1973-11-16,103.88
1973-11-19,100.71
1973-11-20,98.66
1973-11-21,99.76
1973-11-23,99.44
1973-11-26,96.58
1973-11-27,95.7
1973-11-28,97.65
1973-11-29,97.31
1973-11-30,95.96
1973-12-03,93.9
1973-12-04,93.59
1973-12-05,92.16
1973-12-06,94.42
1973-12-07,96.51
1973-12-10,97.95
1973-12-11,96.04
1973-12-12,93.57
1973-12-13,92.38
1973-12-14,93.29
1973-12-17,92.75
1973-12-18,94.74
1973-12-19,94.82
1973-12-20,94.55
1973-12-21,93.54
1973-12-24,92.9
1973-12-26,95.74
1973-12-27,97.74
1973-12-28,97.54
1973-12-31,97.55
1974-01-02,97.68
1974-01-03,99.8
1974-01-04,98.9
1974-01-07,98.07
1974-01-08,96.12
1974-01-09,93.42
1974-01-10,92.39
1974-01-11,93.66
1974-01-14,93.42
1974-01-15,94.23
1974-01-16,95.67
1974-01-17,97.3
1974-01-18,95.56
1974-01-21,95.4
1974-01-22,96.55
1974-01-23,97.07
1974-01-24,96.82
1974-01-25,96.63
1974-01-28,96.09
1974-01-29,96.01
1974-01-30,97.06
1974-01-31,96.57
1974-02-01,95.32
1974-02-04,93.29
1974-02-05,93.0
1974-02-06,93.26
1974-02-07,93.3
1974-02-08,92.33
1974-02-11,90.66
1974-02-12,90.94
1974-02-13,90.98
1974-02-14,90.95
1974-02-15,92.27
1974-02-19,92.12
1974-02-20,93.44
1974-02-21,94.71
1974-02-22,95.39
1974-02-25,95.03
1974-02-26,96.0
1974-02-27,96.4
1974-02-28,96.22
1974-03-01,95.53
1974-03-04,95.53
1974-03-05,97.32
1974-03-06,97.98
1974-03-07,96.94
1974-03-08,97.78
1974-03-11,98.88
1974-03-12,99.15
1974-03-13,99.74
1974-03-14,99.65
1974-03-15,99.28
1974-03-18,98.05
1974-03-19,97.23
1974-03-20,97.57
1974-03-21,97.34
1974-03-22,97.27
1974-03-25,97.64
1974-03-26,97.95
1974-03-27,96.59
1974-03-28,94.82
1974-03-29,93.98
1974-04-01,93.25
1974-04-02,93.35
1974-04-03,94.33
1974-04-04,94.33
1974-04-05,93.01
1974-04-08,92.03
1974-04-09,92.61
1974-04-10,92.4
1974-04-11,92.12
1974-04-12,92.12
1974-04-15,92.05
1974-04-16,93.66
1974-04-17,94.36
1974-04-18,94.78
1974-04-19,93.75
1974-04-22,93.38
1974-04-23,91.81
1974-04-24,90.3
1974-04-25,89.57
1974-04-26,90.18
1974-04-29,90.0
1974-04-30,90.31
1974-05-01,92.22
1974-05-02,92.09
1974-05-03,91.29
1974-05-06,91.12
1974-05-07,91.46
1974-05-08,91.64
1974-05-09,92.96
1974-05-10,91.47
1974-05-13,90.66
1974-05-14,90.69
1974-05-15,90.45
1974-05-16,89.72
1974-05-17,88.21
1974-05-20,87.86
1974-05-21,87.91
1974-05-22,87.09
1974-05-23,87.29
1974-05-24,88.58
1974-05-28,88.37
1974-05-29,86.89
1974-05-30,87.43
1974-05-31,87.28
1974-06-03,89.1
1974-06-04,90.14
1974-06-05,90.31
1974-06-06,91.96
1974-06-07,92.55
1974-06-10,93.1
1974-06-11,92.28
1974-06-12,92.06
1974-06-13,92.34
1974-06-14,91.3
1974-06-17,90.04
1974-06-18,89.45
1974-06-19,88.84
1974-06-20,88.21
1974-06-21,87.46
1974-06-24,87.69
1974-06-25,88.98
1974-06-26,87.67
1974-06-27,86.31
1974-06-28,86.0
1974-07-01,86.02
1974-07-02,84.3
1974-07-03,84.25
1974-07-05,83.66
1974-07-08,81.09
1974-07-09,81.48
1974-07-10,79.99
1974-07-11,79.89
1974-07-12,83.15
1974-07-15,83.78
1974-07-16,82.81
1974-07-17,83.7
1974-07-18,83.78
1974-07-19,83.54
1974-07-22,83.81
1974-07-23,84.65
1974-07-24,84.99
1974-07-25,83.98
1974-07-26,82.4
1974-07-29,80.94
1974-07-30,80.5
1974-07-31,79.31
1974-08-01,78.75
1974-08-02,78.59
1974-08-05,79.29
1974-08-06,80.52
1974-08-07,82.65
1974-08-08,81.57
1974-08-09,80.86
1974-08-12,79.75
1974-08-13,78.49
1974-08-14,76.73
1974-08-15,76.3
1974-08-16,75.67
1974-08-19,74.57
1974-08-20,74.95
1974-08-21,73.51
1974-08-22,72.8
1974-08-23,71.55
1974-08-26,72.16
1974-08-27,70.94
1974-08-28,70.76
1974-08-29,69.99
1974-08-30,72.15
1974-09-03,70.52
1974-09-04,68.69
1974-09-05,70.87
1974-09-06,71.42
1974-09-09,69.72
1974-09-10,69.24
1974-09-11,68.55
1974-09-12,66.71
1974-09-13,65.2
1974-09-16,66.23
1974-09-17,67.38
1974-09-18,67.72
1974-09-19,70.09
1974-09-20,70.14
1974-09-23,69.42
1974-09-24,68.02
1974-09-25,67.57
1974-09-26,66.46
1974-09-27,64.94
1974-09-30,63.54
1974-10-01,63.39
1974-10-02,63.38
1974-10-03,62.28
1974-10-04,62.34
1974-10-07,64.95
1974-10-09,67.82
1974-10-10,69.79
1974-10-11,71.14
1974-10-14,72.74
1974-10-15,71.44
1974-10-16,70.33
1974-10-17,71.17
1974-10-18,72.28
1974-10-21,73.5
1974-10-22,73.13
1974-10-23,71.03
1974-10-24,70.22
1974-10-25,70.12
1974-10-28,70.09
1974-10-29,72.83
1974-10-30,74.31
1974-10-31,73.9
1974-11-01,73.88
1974-11-04,73.08
1974-11-05,75.11
1974-11-06,74.75
1974-11-07,75.21
1974-11-08,74.91
1974-11-11,75.15
1974-11-12,73.67
1974-11-13,73.35
1974-11-14,73.06
1974-11-15,71.91
1974-11-18,69.27
1974-11-19,68.2
1974-11-20,67.9
1974-11-21,68.18
1974-11-22,68.9
1974-11-25,68.83
1974-11-26,69.47
1974-11-27,69.94
1974-11-29,69.97
1974-12-02,68.11
1974-12-03,67.17
1974-12-04,67.41
1974-12-05,66.13
1974-12-06,65.01
1974-12-09,65.6
1974-12-10,67.28
1974-12-11,67.67
1974-12-12,67.45
1974-12-13,67.07
1974-12-16,66.46
1974-12-17,67.58
1974-12-18,67.9
1974-12-19,67.65
1974-12-20,66.91
1974-12-23,65.96
1974-12-24,66.88
1974-12-26,67.44
1974-12-27,67.14
1974-12-30,67.16
1974-12-31,68.56
1975-01-02,70.23
1975-01-03,70.71
1975-01-06,71.07
1975-01-07,71.02
1975-01-08,70.04
1975-01-09,71.17
1975-01-10,72.61
1975-01-13,72.31
1975-01-14,71.68
1975-01-15,72.14
1975-01-16,72.05
1975-01-17,70.96
1975-01-20,71.08
1975-01-21,70.7
1975-01-22,71.74
1975-01-23,72.07
1975-01-24,72.98
1975-01-27,75.37
1975-01-28,76.03
1975-01-29,77.26
1975-01-30,76.21
1975-01-31,76.98
1975-02-03,77.82
1975-02-04,77.61
1975-02-05,78.95
1975-02-06,78.56
1975-02-07,78.63
1975-02-10,78.36
1975-02-11,78.58
1975-02-12,79.92
1975-02-13,81.01
1975-02-14,81.5
1975-02-18,80.93
1975-02-19,81.44
1975-02-20,82.21
1975-02-21,82.62
1975-02-24,81.44
1975-02-25,79.53
1975-02-26,80.37
1975-02-27,80.77
1975-02-28,81.59
1975-03-03,83.03
1975-03-04,83.56
1975-03-05,82.9
1975-03-06,83.69
1975-03-07,84.3
1975-03-10,84.95
1975-03-11,84.36
1975-03-12,83.59
1975-03-13,83.74
1975-03-14,84.76
1975-03-17,86.01
1975-03-18,85.13
1975-03-19,84.34
1975-03-20,83.61
1975-03-21,83.39
1975-03-24,81.42
1975-03-25,82.06
1975-03-26,83.59
1975-03-27,83.85
1975-03-28,83.85
1975-03-31,83.36
1975-04-01,82.64
1975-04-02,82.43
1975-04-03,81.51
1975-04-04,80.88
1975-04-07,80.35
1975-04-08,80.99
1975-04-09,82.84
1975-04-10,83.77
1975-04-11,84.18
1975-04-14,85.6
1975-04-15,86.3
1975-04-16,86.6
1975-04-17,87.25
1975-04-18,86.3
1975-04-21,87.23
1975-04-22,87.09
1975-04-23,86.12
1975-04-24,86.04
1975-04-25,86.62
1975-04-28,86.23
1975-04-29,85.64
1975-04-30,87.3
1975-05-01,88.1
1975-05-02,89.22
1975-05-05,90.08
1975-05-06,88.64
1975-05-07,89.08
1975-05-08,89.56
1975-05-09,90.53
1975-05-12,90.61
1975-05-13,91.58
1975-05-14,92.27
1975-05-15,91.41
1975-05-16,90.43
1975-05-19,90.53
1975-05-20,90.07
1975-05-21,89.06
1975-05-22,89.39
1975-05-23,90.58
1975-05-27,90.34
1975-05-28,89.71
1975-05-29,89.68
1975-05-30,91.15
1975-06-02,92.58
1975-06-03,92.89
1975-06-04,92.6
1975-06-05,92.69
1975-06-06,92.48
1975-06-09,91.21
1975-06-10,90.44
1975-06-11,90.55
1975-06-12,90.08
1975-06-13,90.52
1975-06-16,91.46
1975-06-17,90.58
1975-06-18,90.39
1975-06-19,92.02
1975-06-20,92.61
1975-06-23,93.62
1975-06-24,94.19
1975-06-25,94.62
1975-06-26,94.81
1975-06-27,94.81
1975-06-30,95.19
1975-07-01,94.85
1975-07-02,94.18
1975-07-03,94.36
1975-07-04,94.36
1975-07-07,93.54
1975-07-08,93.39
1975-07-09,94.8
1975-07-10,94.81
1975-07-11,94.66
1975-07-14,95.19
1975-07-15,95.61
